ID,DATE,TIME,VMAX,PER
AL031987,870815,0,15,0
AL031987,870815,6,15,0
AL031987,870815,12,15,0
AL031987,870815,18,15,0
AL031987,870816,0,15,0
AL031987,870816,6,15,0
AL031987,870816,12,15,0
AL031987,870816,18,10,0
AL031987,870817,0,10,0
AL031987,870817,6,10,0
AL021987,870810,18,25,0
AL021987,870811,0,25,0
AL021987,870811,6,25,0
AL021987,870811,12,25,0
AL021987,870811,18,35,10
AL021987,870812,0,40,15
AL021987,870812,6,40,5
AL021987,870812,12,45,5
AL021987,870812,18,45,5
AL021987,870813,0,55,10
AL021987,870813,6,55,10
AL021987,870813,12,55,0
AL021987,870813,18,55,0
AL021987,870814,0,50,-5
AL021987,870814,6,45,-10
AL021987,870814,12,50,0
AL021987,870814,18,55,10
AL021987,870815,0,55,5
AL021987,870815,6,55,0
AL021987,870815,12,50,-5
AL021987,870815,18,45,-10
AL021987,870816,0,45,-5
AL021987,870816,6,45,0
AL021987,870816,12,45,0
AL021987,870816,18,45,0
AL021987,870817,0,45,0
AL021987,870817,6,45,0
AL021987,870817,12,40,-5
AL021987,870817,18,40,-5
AL021987,870818,0,35,-5
AL021987,870818,6,35,-5
AL021987,870818,12,35,0
AL021987,870818,18,35,0
AL021987,870819,0,35,0
AL021987,870819,6,35,0
AL021987,870819,12,35,0
AL021987,870819,18,35,0
AL021987,870820,0,35,0
AL021987,870820,6,40,5
AL021987,870820,12,40,5
AL021987,870820,18,50,10
AL021987,870821,0,55,15
AL021987,870821,6,55,5
AL021987,870821,12,55,0
AL021987,870821,18,60,5
AL021987,870822,0,60,5
AL021987,870822,6,65,5
AL021987,870822,12,65,5
AL021987,870822,18,65,0
AL021987,870823,0,65,0
AL021987,870823,6,65,0
AL021987,870823,12,65,0
AL021987,870823,18,65,0
AL051987,870818,0,25,0
AL051987,870818,6,25,0
AL051987,870818,12,30,5
AL051987,870818,18,35,10
AL051987,870819,0,35,5
AL051987,870819,6,35,0
AL051987,870819,12,35,0
AL051987,870819,18,40,5
AL051987,870820,0,40,5
AL051987,870820,6,45,5
AL051987,870820,12,45,5
AL051987,870820,18,45,0
AL051987,870821,0,40,-5
AL051987,870821,6,40,-5
AL051987,870821,12,35,-5
AL051987,870821,18,35,-5
AL051987,870822,0,35,0
AL051987,870822,6,35,0
AL051987,870822,12,35,0
AL051987,870822,18,30,-5
AL051987,870823,0,30,-5
AL051987,870823,6,30,0
AL051987,870823,12,25,-5
AL051987,870823,18,25,-5
AL051987,870824,0,25,0
AL051987,870824,6,25,0
AL071987,870905,12,25,0
AL071987,870905,18,30,0
AL071987,870906,0,30,5
AL071987,870906,6,30,0
AL071987,870906,12,30,0
AL071987,870906,18,30,0
AL071987,870907,0,30,0
AL071987,870907,6,30,0
AL071987,870907,12,35,5
AL071987,870907,18,40,10
AL071987,870908,0,45,10
AL071987,870908,6,45,5
AL071987,870908,12,45,0
AL071987,870908,18,40,-5
AL071987,870909,0,35,-10
AL071987,870909,6,35,-5
AL071987,870909,12,35,0
AL071987,870909,18,35,0
AL071987,870910,0,35,0
AL071987,870910,6,35,0
AL071987,870910,12,35,0
AL101987,870908,18,25,0
AL101987,870909,0,25,0
AL101987,870909,6,25,0
AL101987,870909,12,25,0
AL101987,870909,18,30,5
AL101987,870910,0,30,5
AL101987,870910,6,30,0
AL101987,870910,12,35,5
AL101987,870910,18,35,5
AL101987,870911,0,40,5
AL101987,870911,6,40,5
AL101987,870911,12,45,5
AL101987,870911,18,45,5
AL101987,870912,0,45,0
AL101987,870912,6,40,-5
AL101987,870912,12,40,-5
AL101987,870912,18,35,-5
AL101987,870913,0,35,-5
AL101987,870913,6,35,0
AL101987,870913,12,35,0
AL101987,870913,18,35,0
AL101987,870914,0,35,0
AL101987,870914,6,35,0
AL101987,870914,12,35,0
AL101987,870914,18,35,0
AL101987,870915,0,35,0
AL101987,870915,6,35,0
AL101987,870915,12,35,0
AL101987,870915,18,35,0
AL101987,870916,0,35,0
AL101987,870916,6,35,0
AL101987,870916,12,35,0
AL101987,870916,18,35,0
AL101987,870917,0,35,0
AL101987,870917,6,35,0
AL101987,870917,12,35,0
AL101987,870917,18,35,0
AL101987,870918,0,30,-5
AL101987,870918,6,30,-5
AL101987,870918,12,30,0
AL101987,870918,18,30,0
AL101987,870919,0,30,0
AL101987,870919,6,30,0
AL101987,870919,12,25,-5
AL101987,870919,18,25,-5
AL101987,870920,0,25,0
AL101987,870920,6,25,0
AL101987,870920,12,25,0
AL121987,870920,0,25,0
AL121987,870920,6,25,0
AL121987,870920,12,30,5
AL121987,870920,18,35,10
AL121987,870921,0,40,10
AL121987,870921,6,40,5
AL121987,870921,12,45,5
AL121987,870921,18,50,10
AL121987,870922,0,60,15
AL121987,870922,6,80,30
AL121987,870922,12,90,30
AL121987,870922,18,110,30
AL121987,870923,0,105,15
AL121987,870923,6,70,0
AL121987,870923,12,55,0
AL121987,870923,18,40,0
AL121987,870924,0,40,-15
AL121987,870924,6,45,5
AL121987,870924,12,45,5
AL121987,870924,18,45,0
AL121987,870925,0,45,0
AL121987,870925,6,70,25
AL121987,870925,12,80,35
AL121987,870925,18,80,10
AL121987,870926,0,75,-5
AL121987,870926,6,70,-10
AL121987,870926,12,65,-10
AL131987,871009,6,25,0
AL131987,871009,12,25,0
AL131987,871009,18,25,0
AL131987,871010,0,25,0
AL131987,871010,6,30,5
AL131987,871010,12,35,10
AL131987,871010,18,35,5
AL131987,871011,0,40,5
AL131987,871011,6,40,5
AL131987,871011,12,45,5
AL131987,871011,18,50,10
AL131987,871012,0,55,10
AL131987,871012,6,60,10
AL131987,871012,12,65,10
AL131987,871012,18,65,5
AL131987,871013,0,60,-5
AL131987,871013,6,50,-15
AL131987,871013,12,45,-15
AL011988,880805,18,20,0
AL011988,880806,0,20,0
AL011988,880806,6,20,0
AL011988,880806,12,25,5
AL011988,880806,18,25,5
AL011988,880807,0,25,0
AL011988,880807,6,30,5
AL011988,880807,12,35,10
AL011988,880807,18,35,5
AL011988,880808,0,35,0
AL011988,880808,6,35,0
AL021988,880808,0,25,0
AL021988,880808,6,30,0
AL021988,880808,12,35,10
AL021988,880808,18,40,10
AL021988,880809,0,45,10
AL021988,880809,6,45,5
AL021988,880809,12,45,0
AL021988,880809,18,40,0
AL021988,880810,0,30,0
AL021988,880810,6,30,0
AL021988,880810,12,25,0
AL021988,880810,18,20,0
AL031988,880821,12,25,0
AL031988,880821,18,25,0
AL031988,880822,0,25,0
AL031988,880822,6,25,0
AL031988,880822,12,30,5
AL031988,880822,18,30,5
AL031988,880823,0,30,0
AL031988,880823,6,30,0
AL031988,880823,12,30,0
AL031988,880823,18,30,0
AL031988,880824,0,30,0
AL031988,880824,6,30,0
AL031988,880824,12,30,0
AL031988,880824,18,30,0
AL031988,880825,0,30,0
AL031988,880825,6,30,0
AL031988,880825,12,30,0
AL031988,880825,18,30,0
AL031988,880826,0,30,0
AL031988,880826,6,30,0
AL031988,880826,12,30,0
AL031988,880826,18,30,0
AL031988,880827,0,30,0
AL031988,880827,6,30,0
AL031988,880827,12,30,0
AL031988,880827,18,30,0
AL031988,880828,0,30,0
AL031988,880828,6,40,10
AL031988,880828,12,45,15
AL031988,880828,18,35,0
AL031988,880829,0,25,0
AL031988,880829,6,20,0
AL031988,880829,12,20,0
AL031988,880829,18,20,0
AL031988,880830,0,20,0
AL031988,880830,6,20,0
AL031988,880830,12,25,0
AL031988,880830,18,25,0
AL041988,880831,18,25,0
AL041988,880901,0,25,0
AL041988,880901,6,25,0
AL041988,880901,12,25,0
AL041988,880901,18,30,5
AL041988,880902,0,30,5
AL041988,880902,6,40,10
AL041988,880902,12,50,20
AL041988,880902,18,65,25
AL041988,880903,0,65,15
AL041988,880903,6,50,0
AL041988,880903,12,35,0
AL041988,880903,18,30,0
AL041988,880904,0,30,0
AL041988,880904,6,30,0
AL041988,880904,12,30,0
AL041988,880904,18,30,0
AL041988,880905,0,30,0
AL041988,880905,6,30,0
AL041988,880905,12,30,0
AL041988,880905,18,30,0
AL041988,880906,0,30,0
AL041988,880906,6,30,0
AL041988,880906,12,25,-5
AL041988,880906,18,25,-5
AL041988,880907,0,25,0
AL041988,880907,6,25,0
AL041988,880907,12,25,0
AL041988,880907,18,25,0
AL041988,880908,0,25,0
AL041988,880908,6,20,-5
AL041988,880908,12,20,-5
AL041988,880908,18,20,0
AL051988,880903,0,25,0
AL051988,880903,6,25,0
AL051988,880903,12,30,5
AL051988,880903,18,35,10
AL051988,880904,0,40,10
AL051988,880904,6,45,10
AL051988,880904,12,50,10
AL051988,880904,18,50,5
AL051988,880905,0,55,5
AL061988,880907,0,25,0
AL061988,880907,6,25,0
AL061988,880907,12,35,10
AL061988,880907,18,35,10
AL061988,880908,0,40,5
AL061988,880908,6,40,5
AL061988,880908,12,50,10
AL061988,880908,18,50,10
AL061988,880909,0,50,0
AL061988,880909,6,50,0
AL061988,880909,12,35,-15
AL061988,880909,18,25,-25
AL061988,880910,0,25,-10
AL071988,880907,6,25,0
AL071988,880907,12,30,0
AL071988,880907,18,40,15
AL071988,880908,0,45,15
AL071988,880908,6,45,5
AL071988,880908,12,45,0
AL071988,880908,18,45,0
AL071988,880909,0,50,5
AL071988,880909,6,50,5
AL071988,880909,12,55,5
AL071988,880909,18,65,15
AL071988,880910,0,70,15
AL071988,880910,6,60,-5
AL071988,880910,12,30,0
AL071988,880910,18,20,0
AL071988,880911,0,15,0
AL071988,880911,6,15,0
AL071988,880911,12,15,0
AL081988,880908,18,25,0
AL081988,880909,0,25,0
AL081988,880909,6,30,5
AL081988,880909,12,30,5
AL081988,880909,18,35,5
AL081988,880910,0,40,10
AL081988,880910,6,45,10
AL081988,880910,12,50,10
AL081988,880910,18,55,10
AL081988,880911,0,65,15
AL081988,880911,6,80,25
AL081988,880911,12,95,30
AL081988,880911,18,100,20
AL081988,880912,0,105,10
AL081988,880912,6,110,10
AL081988,880912,12,110,5
AL081988,880912,18,110,0
AL081988,880913,0,110,0
AL081988,880913,6,115,5
AL081988,880913,12,125,15
AL081988,880913,18,140,25
AL081988,880914,0,160,35
AL081988,880914,6,155,15
AL081988,880914,12,145,-15
AL081988,880914,18,130,0
AL081988,880915,0,100,0
AL081988,880915,6,90,0
AL081988,880915,12,85,-15
AL081988,880915,18,90,0
AL081988,880916,0,100,15
AL081988,880916,6,110,20
AL081988,880916,12,115,15
AL081988,880916,18,115,5
AL081988,880917,0,80,0
AL081988,880917,6,50,0
AL081988,880917,12,35,0
AL081988,880917,18,30,0
AL081988,880918,0,30,0
AL081988,880918,6,30,0
AL081988,880918,12,25,0
AL081988,880918,18,25,0
AL081988,880919,0,25,0
AL081988,880919,6,25,0
AL081988,880919,12,25,0
AL091988,880919,18,30,0
AL091988,880920,0,32,0
AL091988,880920,6,35,5
AL091988,880920,12,40,8
AL091988,880920,18,45,10
AL091988,880921,0,50,10
AL091988,880921,6,60,15
AL091988,880921,12,68,18
AL091988,880921,18,75,15
AL091988,880922,0,82,14
AL091988,880922,6,90,15
AL091988,880922,12,95,13
AL091988,880922,18,102,12
AL091988,880923,0,110,15
AL091988,880923,6,117,15
AL091988,880923,12,120,10
AL091988,880923,18,125,8
AL091988,880924,0,120,0
AL091988,880924,6,118,-7
AL091988,880924,12,115,-5
AL091988,880924,18,110,-8
AL091988,880925,0,102,-13
AL091988,880925,6,98,-12
AL091988,880925,12,94,-8
AL091988,880925,18,90,-8
AL091988,880926,0,87,-7
AL091988,880926,6,85,-5
AL091988,880926,12,80,-7
AL091988,880926,18,78,-7
AL091988,880927,0,77,-3
AL091988,880927,6,77,-1
AL091988,880927,12,77,0
AL091988,880927,18,77,0
AL091988,880928,0,77,0
AL091988,880928,6,78,1
AL091988,880928,12,80,3
AL091988,880928,18,85,7
AL091988,880929,0,90,10
AL091988,880929,6,90,5
AL091988,880929,12,85,-5
AL091988,880929,18,75,-15
AL091988,880930,0,65,-20
AL091988,880930,6,65,-10
AL101988,880928,18,25,0
AL101988,880929,0,25,0
AL101988,880929,6,25,0
AL101988,880929,12,25,0
AL101988,880929,18,30,5
AL101988,880930,0,30,5
AL101988,880930,6,30,0
AL101988,880930,12,30,0
AL101988,880930,18,35,5
AL101988,881001,0,40,10
AL101988,881001,6,35,0
AL101988,881001,12,30,-10
AL111988,881010,18,25,0
AL111988,881011,0,30,0
AL111988,881011,6,35,10
AL111988,881011,12,40,10
AL111988,881011,18,45,10
AL111988,881012,0,50,10
AL111988,881012,6,45,0
AL111988,881012,12,45,-5
AL111988,881012,18,40,-5
AL111988,881013,0,40,-5
AL111988,881013,6,40,0
AL111988,881013,12,40,0
AL111988,881013,18,40,0
AL111988,881014,0,40,0
AL111988,881014,6,40,0
AL111988,881014,12,45,5
AL111988,881014,18,45,5
AL111988,881015,0,45,0
AL111988,881015,6,45,0
AL111988,881015,12,45,0
AL111988,881015,18,45,0
AL111988,881016,0,45,0
AL111988,881016,6,50,5
AL111988,881016,12,50,5
AL111988,881016,18,50,0
AL111988,881017,0,55,5
AL111988,881017,6,55,5
AL111988,881017,12,60,0
AL111988,881017,18,60,0
AL111988,881018,0,65,5
AL111988,881018,6,70,10
AL111988,881018,12,75,10
AL111988,881018,18,80,10
AL111988,881019,0,90,15
AL111988,881019,6,95,15
AL111988,881019,12,105,15
AL111988,881019,18,110,15
AL111988,881020,0,105,0
AL111988,881020,6,85,-25
AL111988,881020,12,70,-35
AL111988,881020,18,70,-15
AL111988,881021,0,75,5
AL111988,881021,6,90,20
AL111988,881021,12,100,25
AL111988,881021,18,110,20
AL111988,881022,0,120,20
AL111988,881022,6,125,15
AL111988,881022,12,120,0
AL111988,881022,18,70,0
AL111988,881023,0,55,0
AL111988,881023,6,45,0
AL121988,881117,18,30,0
AL121988,881118,0,30,0
AL121988,881118,6,30,0
AL121988,881118,12,30,0
AL121988,881118,18,30,0
AL121988,881119,0,30,0
AL121988,881119,6,30,0
AL121988,881119,12,30,0
AL121988,881119,18,30,0
AL121988,881120,0,30,0
AL121988,881120,6,34,4
AL121988,881120,12,40,10
AL121988,881120,18,45,11
AL121988,881121,0,60,20
AL121988,881121,6,60,15
AL121988,881121,12,60,0
AL121988,881121,18,60,0
AL121988,881122,0,60,0
AL121988,881122,6,55,-5
AL121988,881122,12,55,-5
AL121988,881122,18,55,0
AL121988,881123,0,55,0
AL121988,881123,6,55,0
AL121988,881123,12,35,0
AL121988,881123,18,40,0
AL121988,881124,0,50,0
AL121988,881124,6,55,15
AL121988,881124,12,60,10
AL021989,890624,18,30,0
AL021989,890625,0,30,0
AL021989,890625,6,30,0
AL021989,890625,12,30,0
AL021989,890625,18,30,0
AL021989,890626,0,35,5
AL021989,890626,6,35,5
AL021989,890626,12,40,5
AL021989,890626,18,45,0
AL021989,890627,0,45,0
AL021989,890627,6,35,0
AL021989,890627,12,30,0
AL021989,890627,18,30,0
AL031989,890709,18,25,0
AL031989,890710,0,25,0
AL031989,890710,6,25,0
AL031989,890710,12,30,5
AL031989,890710,18,30,5
AL031989,890711,0,35,5
AL031989,890711,6,40,10
AL031989,890711,12,40,5
AL031989,890711,18,40,0
AL031989,890712,0,45,5
AL031989,890712,6,45,5
AL031989,890712,12,45,0
AL031989,890712,18,40,-5
AL031989,890713,0,40,-5
AL031989,890713,6,35,-5
AL031989,890713,12,35,-5
AL031989,890713,18,30,-5
AL031989,890714,0,30,-5
AL041989,890730,12,20,0
AL041989,890730,18,25,0
AL041989,890731,0,30,10
AL041989,890731,6,35,10
AL041989,890731,12,50,20
AL041989,890731,18,55,20
AL041989,890801,0,65,15
AL041989,890801,6,70,15
AL041989,890801,12,70,5
AL041989,890801,18,50,0
AL041989,890802,0,35,0
AL041989,890802,6,25,0
AL041989,890802,12,20,0
AL041989,890802,18,20,0
AL041989,890803,0,20,0
AL051989,890731,6,25,0
AL051989,890731,12,25,0
AL051989,890731,18,30,5
AL051989,890801,0,30,5
AL051989,890801,6,35,5
AL051989,890801,12,40,10
AL051989,890801,18,45,10
AL051989,890802,0,50,10
AL051989,890802,6,60,15
AL051989,890802,12,65,15
AL051989,890802,18,70,10
AL051989,890803,0,70,5
AL051989,890803,6,70,0
AL051989,890803,12,75,5
AL051989,890803,18,75,5
AL051989,890804,0,75,0
AL051989,890804,6,75,0
AL051989,890804,12,75,0
AL051989,890804,18,75,0
AL051989,890805,0,75,0
AL051989,890805,6,75,0
AL051989,890805,12,75,0
AL051989,890805,18,75,0
AL051989,890806,0,75,0
AL051989,890806,6,80,5
AL051989,890806,12,80,5
AL051989,890806,18,85,5
AL051989,890807,0,90,10
AL051989,890807,6,90,5
AL051989,890807,12,85,-5
AL051989,890807,18,80,-10
AL051989,890808,0,75,-10
AL051989,890808,6,65,-15
AL051989,890808,12,55,-20
AL051989,890808,18,45,0
AL051989,890809,0,40,0
AL051989,890809,6,35,-10
AL071989,890818,0,25,0
AL071989,890818,6,25,0
AL071989,890818,12,25,0
AL071989,890818,18,30,5
AL071989,890819,0,30,5
AL071989,890819,6,30,0
AL071989,890819,12,30,0
AL071989,890819,18,35,5
AL071989,890820,0,35,5
AL071989,890820,6,40,5
AL071989,890820,12,40,5
AL071989,890820,18,40,0
AL071989,890821,0,45,5
AL071989,890821,6,45,5
AL071989,890821,12,45,0
AL071989,890821,18,50,5
AL071989,890822,0,55,10
AL071989,890822,6,60,10
AL071989,890822,12,65,10
AL071989,890822,18,70,10
AL071989,890823,0,70,5
AL071989,890823,6,75,5
AL071989,890823,12,80,10
AL071989,890823,18,80,5
AL071989,890824,0,85,5
AL071989,890824,6,85,5
AL071989,890824,12,90,5
AL071989,890824,18,90,5
AL071989,890825,0,90,0
AL071989,890825,6,90,0
AL071989,890825,12,90,0
AL071989,890825,18,85,-5
AL071989,890826,0,80,-10
AL071989,890826,6,75,-10
AL071989,890826,12,70,-10
AL071989,890826,18,65,-10
AL071989,890827,0,60,-10
AL081989,890826,0,25,0
AL081989,890826,6,30,0
AL081989,890826,12,30,5
AL081989,890826,18,35,5
AL081989,890827,0,35,5
AL081989,890827,6,40,5
AL081989,890827,12,45,10
AL081989,890827,18,50,10
AL081989,890828,0,50,5
AL081989,890828,6,55,5
AL081989,890828,12,50,0
AL081989,890828,18,50,-5
AL081989,890829,0,45,-5
AL081989,890829,6,35,-15
AL081989,890829,12,35,-10
AL081989,890829,18,30,-5
AL081989,890830,0,30,-5
AL081989,890830,6,30,0
AL081989,890830,12,30,0
AL081989,890830,18,30,0
AL081989,890831,0,30,0
AL081989,890831,6,30,0
AL081989,890831,12,30,0
AL081989,890831,18,30,0
AL081989,890901,0,30,0
AL081989,890901,6,30,0
AL081989,890901,12,30,0
AL081989,890901,18,30,0
AL081989,890902,0,30,0
AL081989,890902,6,30,0
AL081989,890902,12,30,0
AL081989,890902,18,30,0
AL081989,890903,0,35,5
AL081989,890903,6,35,5
AL081989,890903,12,35,0
AL081989,890903,18,35,0
AL081989,890904,0,40,5
AL081989,890904,6,40,5
AL081989,890904,12,45,5
AL081989,890904,18,45,5
AL081989,890905,0,55,10
AL081989,890905,6,65,20
AL081989,890905,12,70,15
AL081989,890905,18,75,10
AL081989,890906,0,75,5
AL081989,890906,6,75,0
AL081989,890906,12,70,-5
AL081989,890906,18,70,-5
AL081989,890907,0,65,-5
AL081989,890907,6,60,-10
AL081989,890907,12,55,-10
AL081989,890907,18,50,-10
AL081989,890908,0,50,-5
AL081989,890908,6,45,-5
AL081989,890908,12,45,-5
AL081989,890908,18,40,-5
AL081989,890909,0,35,-10
AL101989,890830,12,25,0
AL101989,890830,18,30,0
AL101989,890831,0,35,10
AL101989,890831,6,35,5
AL101989,890831,12,45,10
AL101989,890831,18,55,20
AL101989,890901,0,65,20
AL101989,890901,6,65,10
AL101989,890901,12,65,0
AL101989,890901,18,65,0
AL101989,890902,0,75,10
AL101989,890902,6,80,15
AL101989,890902,12,85,10
AL101989,890902,18,90,10
AL101989,890903,0,95,10
AL101989,890903,6,100,10
AL101989,890903,12,105,10
AL101989,890903,18,105,5
AL101989,890904,0,105,0
AL101989,890904,6,110,5
AL101989,890904,12,115,10
AL101989,890904,18,120,10
AL101989,890905,0,125,10
AL101989,890905,6,125,5
AL101989,890905,12,125,0
AL101989,890905,18,125,0
AL101989,890906,0,125,0
AL101989,890906,6,120,-5
AL101989,890906,12,120,-5
AL101989,890906,18,120,0
AL101989,890907,0,120,0
AL101989,890907,6,105,-15
AL101989,890907,12,95,-25
AL101989,890907,18,95,-10
AL101989,890908,0,95,0
AL101989,890908,6,90,-5
AL101989,890908,12,85,-10
AL101989,890908,18,80,-10
AL101989,890909,0,75,-10
AL101989,890909,6,70,-10
AL101989,890909,12,65,-10
AL101989,890909,18,65,-5
AL101989,890910,0,65,0
AL101989,890910,6,60,-5
AL101989,890910,12,60,-5
AL101989,890910,18,55,-5
AL101989,890911,0,50,-10
AL101989,890911,6,45,-10
AL101989,890911,12,40,-10
AL101989,890911,18,35,-10
AL101989,890912,0,35,-5
AL101989,890912,6,35,0
AL101989,890912,12,30,-5
AL101989,890912,18,30,-5
AL101989,890913,0,30,0
AL101989,890913,6,30,0
AL101989,890913,12,30,0
AL111989,890910,12,25,0
AL111989,890910,18,25,0
AL111989,890911,0,30,5
AL111989,890911,6,30,5
AL111989,890911,12,30,0
AL111989,890911,18,35,5
AL111989,890912,0,40,10
AL111989,890912,6,45,10
AL111989,890912,12,45,5
AL111989,890912,18,50,5
AL111989,890913,0,55,10
AL111989,890913,6,55,5
AL111989,890913,12,60,5
AL111989,890913,18,65,10
AL111989,890914,0,70,10
AL111989,890914,6,80,15
AL111989,890914,12,85,15
AL111989,890914,18,90,10
AL111989,890915,0,100,15
AL111989,890915,6,110,20
AL111989,890915,12,125,25
AL111989,890915,18,140,30
AL111989,890916,0,135,10
AL111989,890916,6,130,-10
AL111989,890916,12,120,-15
AL111989,890916,18,120,-10
AL111989,890917,0,120,0
AL111989,890917,6,120,0
AL111989,890917,12,125,5
AL111989,890917,18,125,5
AL111989,890918,0,130,5
AL111989,890918,6,120,-5
AL111989,890918,12,110,-20
AL111989,890918,18,105,-15
AL111989,890919,0,100,-10
AL111989,890919,6,90,-15
AL111989,890919,12,90,-10
AL111989,890919,18,90,0
AL111989,890920,0,90,0
AL111989,890920,6,90,0
AL111989,890920,12,95,5
AL111989,890920,18,95,5
AL111989,890921,0,100,5
AL111989,890921,6,100,5
AL111989,890921,12,110,10
AL111989,890921,18,120,20
AL111989,890922,0,120,10
AL111989,890922,6,85,0
AL111989,890922,12,55,0
AL111989,890922,18,40,0
AL121989,890916,18,25,0
AL121989,890917,0,30,0
AL121989,890917,6,30,5
AL121989,890917,12,30,0
AL121989,890917,18,30,0
AL121989,890918,0,35,5
AL121989,890918,6,35,5
AL121989,890918,12,40,5
AL121989,890918,18,45,10
AL121989,890919,0,50,10
AL121989,890919,6,55,10
AL121989,890919,12,60,10
AL121989,890919,18,60,5
AL121989,890920,0,50,-10
AL121989,890920,6,40,-20
AL121989,890920,12,35,-15
AL121989,890920,18,35,-5
AL121989,890921,0,30,-5
AL121989,890921,6,30,-5
AL121989,890921,12,25,-5
AL121989,890921,18,25,-5
AL141989,891012,12,25,0
AL141989,891012,18,30,0
AL141989,891013,0,35,10
AL141989,891013,6,40,10
AL141989,891013,12,45,10
AL141989,891013,18,50,10
AL141989,891014,0,55,10
AL141989,891014,6,55,5
AL141989,891014,12,55,0
AL141989,891014,18,55,0
AL141989,891015,0,55,0
AL141989,891015,6,55,0
AL141989,891015,12,60,5
AL141989,891015,18,65,10
AL141989,891016,0,75,15
AL141989,891016,6,35,0
AL141989,891016,12,20,0
AL141989,891016,18,15,0
AL151989,891128,12,25,0
AL151989,891128,18,30,0
AL151989,891129,0,30,5
AL151989,891129,6,30,0
AL151989,891129,12,30,0
AL151989,891129,18,30,0
AL151989,891130,0,35,5
AL151989,891130,6,45,15
AL151989,891130,12,50,15
AL151989,891130,18,50,5
AL151989,891201,0,45,-5
AL151989,891201,6,40,-10
AL151989,891201,12,35,-10
AL151989,891201,18,35,-5
AL151989,891202,0,35,0
AL151989,891202,6,35,0
AL151989,891202,12,35,0
AL151989,891202,18,35,0
AL151989,891203,0,35,0
AL151989,891203,6,40,5
AL151989,891203,12,40,5
AL151989,891203,18,40,0
AL151989,891204,0,35,-5
AL151989,891204,6,30,-10
AL011989,890615,18,25,0
AL011989,890616,0,25,0
AL011989,890616,6,25,0
AL011989,890616,12,25,0
AL011989,890616,18,25,0
AL011989,890617,0,25,0
AL011989,890617,6,25,0
AL061989,890808,18,25,0
AL061989,890809,0,25,0
AL061989,890809,6,25,0
AL061989,890809,12,25,0
AL061989,890809,18,25,0
AL061989,890810,0,25,0
AL061989,890810,6,25,0
AL061989,890810,12,25,0
AL061989,890810,18,25,0
AL061989,890811,0,25,0
AL061989,890811,6,25,0
AL061989,890811,12,25,0
AL061989,890811,18,25,0
AL061989,890812,0,25,0
AL061989,890812,6,25,0
AL061989,890812,12,25,0
AL061989,890812,18,25,0
AL061989,890813,0,25,0
AL061989,890813,6,25,0
AL061989,890813,12,25,0
AL061989,890813,18,25,0
AL061989,890814,0,25,0
AL061989,890814,6,25,0
AL061989,890814,12,25,0
AL061989,890814,18,25,0
